-DOCSTART- -X- O O
into	O
the	O
offline	O
higher	O
education	O
space	O
.	O
The	O
startup	O
will	O
be	O
investing	O
$	O
30	O
million	O
in	O
setting	O
up	O
of	O
ten	O
global	O
campuses	O
across	O
India	O
,	O
US	O
and	O
other	O
regions	O
under	O
its	O
new	O
brand	O
UGDX	O
,	O
next	O
year	O
.	O
“	O
The	O
fresh	O
capital	O
infusion	O
will	O
help	O
TuringMinds	B-STARTUP
to	O
build	O
a	O
strong	O
product	O
development	O
ecosystem	O
.	O
We	O
also	O
target	O
expansion	O
of	O
our	O
operations	O
across	O
North	O
America	O
and	O
West	O
Asian	O
countries	O
due	O
to	O
excellent	O
traction	O
from	O
these	O
markets	O
,	O
”	O
said	O
Dakshinamurthy	O
V	O
Kolluru	O
,	O
CEO	O
of	O
UGDX	O
and	O
TuringMinds	B-STARTUP
.	O
upGrad	B-STARTUP
was	O
founded	O
in	O
2015	B-FOUNDED_DATE
by	O
Ronnie	B-FOUNDER_NAME
Screwvala	I-FOUNDER_NAME
,	O
Mayank	B-FOUNDER_NAME
Kumar	I-FOUNDER_NAME
and	O
Phalgun	B-FOUNDER_NAME
Kompalli	I-FOUNDER_NAME
.	O
It	O
has	O
been	O
bullish	O
on	O
its	O
acquisition	O
strategy	O
to	O
grow	O
its	O
user	O
base	O
and	O
adjacencies	O
in	O
other	O
verticals	O
including	O
test	O
-	O
prep	O
.	O
“	O
In	O
addition	O
to	O
our	O
LifeLongLearning	O
suite	O
,	O
we	O
are	O
hiring	O
bachelor	O
’s	O
to	O
doctorate	O
degree	O
holders	O
in	O
large	O
numbers	O
to	O
fuel	O
our	O
mission	O
of	O
developing	O
full	O
-	O
fledged	O
marketable	O
products	O
.	O
This	O
further	O
gives	O
One	O
upGrad	B-STARTUP
an	O
edge	O
over	O
its	O
peers	O
and	O
strengthens	O
our	O
stature	O
as	O
the	O
key	O
employment	O
enabler	O
within	O
the	O
country	O
,	O
”	O
said	O
Screwvala	O
.	O
Meanwhile	O
,	O
the	O
edtech	O
industry	O
,	O
which	O
boomed	O
during	O
the	O
pandemic	O
as	O
teaching	O
moved	O
online	O
,	O
is	O
facing	O
a	O
major	O
funding	O
crunch	O
and	O
moderation	O
in	O
valuations	O
with	O
the	O
reopening	O
of	O
educational	O
institutions	O
.	O
With	O
a	O
focus	O
on	O
conserving	O
costs	O
,	O
several	O
startups	O
have	O
resorted	O
to	O
mass	O
layoffs	O
and	O
cutting	O
discretionary	O
spending	O
.	O
Share	O
article	O
on	O
Digital	O
wellness	O
brand	O
What	B-STARTUP
’s	I-STARTUP
Up	I-STARTUP
Wellness	O
has	O
raised	O
an	O
undisclosed	O
amount	O
from	O
a	O
series	O
of	O
investors	O
in	O
its	O
maiden	O
angel	O
fundraising	O
round	O
.	O
The	O
Gurugram-	O
based	O
company	O
,	O
which	O
was	O
bootstrapped	O
before	O
the	O
fundraise	O
aims	O
to	O
use	O
the	O
fresh	O
funds	O
towards	O
technology	O
development	O
and	O
hiring	O
,	O
as	O
per	O
their	O
press	O
statement	O
.	O
The	O
funding	O
round	O
was	O
led	O
by	O
Puneet	B-INVESTOR_NAME
Sehgal	I-INVESTOR_NAME
(	O
Hopscotch	O
)	O
;	O
Sahil	B-INVESTOR_NAME
Kukreja	I-INVESTOR_NAME
(	O
The	O
Butternut	O
Co.	O
)	O
;	O
Ritika	B-INVESTOR_NAME
Jaisinghani	I-INVESTOR_NAME
(	O
Elaa	O
)	O
;	O
Maharshi	B-INVESTOR_NAME
Ganatra	I-INVESTOR_NAME
,	O
MGA	O
)	O
and	O
Ritesh	B-INVESTOR_NAME
Ritolia	I-INVESTOR_NAME
(	O
Boston	O
Consulting	O
Group	O
)	O
.	O
The	O
round	O
also	O
saw	O
participation	O
from	O
Soumya	B-INVESTOR_NAME
Kant	I-INVESTOR_NAME
(	O
Clovia	O
)	O
;	O
Deep	B-INVESTOR_NAME
Bajaj	I-INVESTOR_NAME
and	O
Mohit	B-INVESTOR_NAME
Bajaj	I-INVESTOR_NAME
(	O
Sirona	O
Hygiene	O
)	O
;	O
among	O
other	O
investors	O
.	O
The	O
company	O
was	O
co	O
-	O
founded	O
by	O
Sayantani	B-FOUNDED_DATE
Mandal	O
and	O
Vaibhav	B-FOUNDER_NAME
Makhija	I-FOUNDER_NAME
in	O
May	B-FOUNDED_DATE
2021	I-FOUNDED_DATE
,	O
who	O
were	O
previously	O
working	O
in	O
the	O
D2C	O
sector	O
.	O
The	O
company	O
has	O
launched	O
two	O
flagship	O
products	O
–	O
What	O
’s	O
Up	O
Beauty	O
Gummies	O
for	O
Hair	O
,	O
Skin	O
,	O
and	O
Nails	O
and	O
What	O
’s	O
Up	O
Sleep	O
Gummies	O
with	O
muscle	O
recovery	O
and	O
nerve	O
relaxation	O
.	O
The	O
brand	O
currently	O
stands	O
at	O
an	O
annual	O
recurring	O
revenue	O
(	O
ARR	O
)	O
of	O
Rs	O
5	O
crore	O
and	O
aims	O
to	O
grow	O
it	O
to	O
over	O
Rs	O
12	O
crore	O
over	O
the	O
next	O
six	O
months	O
.	O
The	O
company	O
also	O
plans	O
on	O
expanding	O
its	O
customer	O
base	O
to	O
2	O
lakh	O
users	O
from	O
the	O
current	O
40,000	O
users	O
by	O
the	O
end	O
of	O
2023	O
.	O
Bigyellowfish	O
Employee	O
experience	O
platform	O
,	O
Bigyellowfish	B-STARTUP
,	O
has	O
raised	B-FUNDING_AMOUNT
$	I-FUNDING_AMOUNT
1.1	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
as	O
part	O
of	O
its	O
seed	O
funding	O
round	O
led	O
by	O
Powerhouse	B-INVESTOR_NAME
from	O
Anicut	B-INVESTOR_NAME
Capital	I-INVESTOR_NAME
(	O
through	O
their	O
Angel	O
Fund	O
)	O
and	O
Innoport	O
.	O
The	O
funding	O
is	O
planned	O
to	O
be	O
utilized	O
for	O
ramping	O
up	O
sales	O
&	O
marketing	O
globally	O
,	O
scaling	O
up	O
software	O
and	O
platform	O
capabilities	O
,	O
and	O
Research	O
&	O
Development	O
.	O
Founded	O
in	O
2019	B-FOUNDED_DATE
,	O
Bigyellowfish	B-STARTUP
by	O
Soma	O
Sundar	B-FOUNDER_NAME
Gollakota	I-FOUNDER_NAME
and	O
Kunal	B-FOUNDER_NAME
Pancholi	I-FOUNDER_NAME
,	O
the	O
company	O
currently	O
services	O
clients	O
across	O
Europe	O
,	O
the	O
UK	O
,	O
and	O
Singapore	O
and	O
claims	O
to	O
have	O
grown	O
4x	O
since	O
2020	O
.	O
The	O
company	O
plans	O
to	O
increase	O
its	O
revenues	O
from	O
safety	O
-	O
intensive	O
industries	O
like	O
maritime	O
,	O
aviation	O
,	O
oil	O
&	O
gas	O
,	O
manufacturing	O
,	O
and	O
logistics	O
and	O
expand	O
its	O
operations	O
across	O
the	O
US	O
and	O
the	O
Middle	O
East	O
in	O
the	O
coming	O
years	O
.	O
Bigyellofish	B-STARTUP
focuses	O
on	O
the	O
global	O
safety	O
tech	O
&	O
engagement	O
market	O
as	O
its	O
launch	O
addressable	O
market	O
.	O
The	O
market	O
size	O
is	O
estimated	O
to	O
be	O
around	O
$	O
21	O
Billion	O
,	O
growing	O
at	O
a	O
compound	O
annual	O
growth	O
rate	O
(	O
CAGR	O
)	O
of	O
7.5	O
%	O
.	O
"	O
Bigyellowfish	B-STARTUP
's	O
experience	O
in	O
working	O
with	O
many	O
companies	O
in	O
the	O
shipping	O
&	O
maritime	O
sectors	O
positions	O
them	O
to	O
enter	O
other	O
safety	O
-	O
critical	O
industries	O
where	O
the	O
need	O
for	O
employee	O
experience	O
solutions	O
is	O
present	O
,	O
"	O
stated	O
Kshitij	O
Golwalkar	O
,	O
general	O
partner	O
,	O
Powerhouse	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
,	O
while	O
commenting	O
about	O
the	O
fundraise	O
.	O
Drivio	B-STARTUP
Two	O
-	O
wheeler	O
financing	O
platform	O
,	O
Drivio	B-STARTUP
has	O
raised	O
$	B-FUNDING_AMOUNT
1	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
in	O
its	O
seed	O
funding	O
round	O
led	O
by	O
Karini	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
and	O
Vansun	B-INVESTOR_NAME
Capital	I-INVESTOR_NAME
.	O
The	O
Guruguram	O
-	O
based	O
startup	O
,	O
co	O
-	O
founded	O
by	O
Saurabh	B-FOUNDER_NAME
Tripathi	I-FOUNDER_NAME
and	O
Ankur	B-FOUNDER_NAME
Bhardwaj	I-FOUNDER_NAME
is	O
a	O
digital	O
-	O
first	O
omnichannel	O
two	O
-	O
wheeler	O
financing	O
platform	O
wherein	O
they	O
offer	O
quick	O
financing	O
services	O
to	O
users	O
.	O
Speaking	O
about	O
the	O
seed	O
fundraising	O
,	O
Saurabh	B-FOUNDER_NAME
Tripathi	I-FOUNDER_NAME
,	O
co	O
-	O
founder	O
,	O
and	O
chief	O
executive	O
officer	O
,	O
of	O
Drivio	B-STARTUP
,	O
said	O
,	O
“	O
We	O
plan	O
to	O
utilize	O
the	O
funds	O
to	O
improve	O
the	O
product	O
and	O
expand	O
the	O
services	O
across	O
the	O
country	O
.	O
”	O
Drivio	B-STARTUP
has	O
partnered	O
and	O
is	O
in	O
talks	O
with	O
several	O
banks	O
and	O
financial	O
organizations	O
for	O
their	O
loan	O
processing	O
services	O
platform	O
.	O
The	O
two	O
-	O
wheeler	O
financing	O
market	O
is	O
expected	O
to	O
grow	O
at	O
a	O
compound	O
annual	O
growth	O
rate	O
(	O
CAGR	O
)	O
of	O
26	O
%	O
and	O
Drivio	B-STARTUP
currently	O
expects	O
to	O
reach	O
around	O
Rs	O
100	O
crore	O
in	O
two	O
-	O
wheeler	O
loans	O
in	O
the	O
next	O
12	O
months	O
.	O
Share	O
article	O
on	O
Blue	O
collar	O
workforce	O
management	O
firm	O
BetterPlace	B-STARTUP
Safety	I-STARTUP
Solutions	I-STARTUP
Pvt	I-STARTUP
.	I-STARTUP
Ltd	I-STARTUP
has	O
secured	O
$	B-FUNDING_AMOUNT
40	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
(	I-FUNDING_AMOUNT
around	I-FUNDING_AMOUNT
Rs	I-FUNDING_AMOUNT
340	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
)	I-FUNDING_AMOUNT
in	O
an	O
extended	O
Series	O
C	O
funding	O
round	O
from	O
Macquarie	B-INVESTOR_NAME
Capital	I-INVESTOR_NAME
and	O
Site	B-INVESTOR_NAME
Capital	I-INVESTOR_NAME
Partners	I-INVESTOR_NAME
,	O
with	O
participation	O
from	O
existing	O
investors	O
Jungle	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
and	O
British	B-INVESTOR_NAME
International	I-INVESTOR_NAME
Investment	I-INVESTOR_NAME
(	O
BII	O
)	O
.	O
The	O
latest	O
round	O
brings	O
the	O
software	O
-	O
as	O
-	O
a	O
-	O
service	O
(	O
SaaS	O
)	O
platform	O
's	O
total	O
fundraise	O
to	O
$	O
80	O
million	O
till	O
date	O
,	O
pegging	O
its	O
valuation	O
between	O
$	B-VALUATION
500	I-VALUATION
-	I-VALUATION
700	I-VALUATION
million	I-VALUATION
,	O
co	O
-	O
founder	O
Pravin	B-FOUNDER_NAME
Agarwala	I-FOUNDER_NAME
told	O
VCCircle	O
.	O
In	O
June	O
,	O
VCCircle	O
had	O
first	O
reported	O
that	O
the	O
company	O
is	O
in	O
talks	O
with	O
several	O
global	O
venture	O
capital	O
funds	O
to	O
raise	O
$	O
50	O
million	O
in	O
a	O
fresh	O
round	O
of	O
funding	O
at	O
nearly	O
$	O
400	O
million	O
valuation	O
.	O
“	O
We	O
will	O
be	O
deploying	O
the	O
fresh	O
proceeds	O
to	O
fuel	O
growth	O
organically	O
,	O
which	O
will	O
comprise	O
building	O
more	O
technology	O
and	O
products	O
as	O
well	O
as	O
catering	O
to	O
a	O
larger	O
audience	O
and	O
spectrum	O
of	O
things	O
,	O
”	O
Agarwala	O
said	O
.	O
Besides	O
,	O
scaling	O
-	O
up	O
its	O
tech	O
portfolio	O
and	O
capabilities	O
,	O
the	O
company	O
is	O
also	O
planning	O
to	O
expand	O
its	O
geographical	O
footprint	O
across	O
Indonesia	O
and	O
Malaysia	O
markets	O
early	O
next	O
year	O
.	O
“	O
We	O
look	O
to	O
establish	O
ourselves	O
across	O
all	O
Southeast	O
Asia	O
(	O
SEA	O
)	O
countries	O
by	O
mid	O
-	O
next	O
year	O
.	O
The	O
region	O
interests	O
us	O
due	O
to	O
a	O
similar	O
demographic	O
and	O
enterprise	O
ecosystem	O
,	O
especially	O
for	O
the	O
frontline	O
segment	O
.	O
All	O
Asean	O
countries	O
,	O
hence	O
,	O
will	O
fall	O
in	O
the	O
bracket	O
where	O
we	O
will	O
eye	O
strategic	O
investments	O
,	O
”	O
he	O
added	O
.	O
BetterPlace	B-STARTUP
will	O
also	O
use	O
the	O
fresh	O
capital	O
for	O
further	O
acquisitions	O
and	O
for	O
consolidation	O
within	O
Indian	O
and	O
Southeast	O
Asian	O
markets	O
.	O
The	O
company	O
has	O
set	O
aside	O
$	O
20	O
million	O
to	O
spend	O
in	O
SEA	O
next	O
year	O
and	O
plans	O
to	O
take	O
it	O
to	O
$	O
60	O
-	O
100	O
million	O
in	O
the	O
coming	O
years	O
.	O
Founded	O
in	O
2015	B-FOUNDED_DATE
by	O
Agarwala	B-FOUNDER_NAME
and	O
Uday	B-FOUNDER_NAME
Singh	I-FOUNDER_NAME
,	O
BetterPlace	B-STARTUP
offers	O
a	O
software	O
-	O
as	O
-	O
a	O
-	O
service	O
(	O
SaaS	O
)	O
platform	O
,	O
which	O
helps	O
companies	O
to	O
manage	O
the	O
entire	O
lifecycle	O
of	O
their	O
blue	O
-	O
collar	O
workforce	O
by	O
providing	O
them	O
services	O
such	O
as	O
hiring	O
,	O
background	O
verification	O
and	O
digital	O
onboarding	O
of	O
the	O
worker	O
.	O
It	O
also	O
offers	O
training	O
,	O
attendance	O
management	O
,	O
payroll	O
services	O
and	O
compliance	O
services	O
.	O
The	O
company	O
has	O
a	O
team	O
of	O
about	O
1,000	O
people	O
,	O
which	O
it	O
expects	O
to	O
grow	O
by	O
20	O
%	O
in	O
the	O
coming	O
year	O
.	O
Agarwala	O
said	O
BetterPlace	B-STARTUP
reported	O
a	O
5x	O
growth	O
in	O
revenue	O
in	O
the	O
year	O
-	O
ended	O
March	B-REVENUE_DATE
2022	I-REVENUE_DATE
of	O
about	O
Rs	B-REVENUE
275	I-REVENUE
crore	I-REVENUE
.	O
For	O
the	O
current	O
financial	O
year	O
,	O
it	O
is	O
looking	O
for	O
a	O
3x	O
growth	O
in	O
revenue	O
,	O
and	O
earnings	O
before	O
interest	O
,	O
taxes	O
,	O
depreciation	O
,	O
and	O
amortization	O
-	O
level	O
profitability	O
by	O
end	O
of	O
2023	O
and	O
net	O
profitability	O
in	O
2024	O
.	O
“	O
Healthy	O
financial	O
performance	O
coupled	O
with	O
extensive	O
innovation	O
and	O
growth	O
has	O
enabled	O
BetterPlace	B-STARTUP
to	O
become	O
one	O
of	O
the	O
leading	O
players	O
in	O
modernizing	O
the	O
largely	O
informal	O
sector	O
of	O
frontline	O
workforce	O
management	O
,	O
”	O
said	O
Amit	O
Anand	O
,	O
founding	O
partner	O
at	O
Jungle	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
.	O
“	O
As	O
a	O
company	O
which	O
was	O
already	O
on	O
the	O
pathway	O
to	O
hypergrowth	O
,	O
BetterPlace	O
is	O
set	O
to	O
achieve	O
greater	O
heights	O
,	O
”	O
he	O
added	O
.	O
In	O
September	O
last	O
year	O
,	O
BetterPlace	O
raised	O
$	O
24	O
million	O
in	O
its	O
Series	O
C	O
funding	O
round	O
.	O
The	O
investment	O
round	O
was	O
led	O
by	O
returning	O
investors	O
Jungle	B-INVESTOR_NAME
Ventures	I-INVESTOR_NAME
and	O
CX	O
Partners	O
.	O
Share	O
article	O
on	O
MSME	O
-	O
focused	O
digital	O
lender	O
,	O
NeoGrowth	B-STARTUP
has	O
raised	O
Rs	B-FUNDING_AMOUNT
300	I-FUNDING_AMOUNT
crore	I-FUNDING_AMOUNT
(	I-FUNDING_AMOUNT
around	I-FUNDING_AMOUNT
$	I-FUNDING_AMOUNT
36.2	I-FUNDING_AMOUNT
million	I-FUNDING_AMOUNT
)	I-FUNDING_AMOUNT
in	O
a	O
Series	O
D	O
equity	O
round	O
led	O
by	O
from	O
Dutch	O
development	O
bank	O
FMO	B-INVESTOR_NAME
and	O
existing	O
investors	O
.	O
FMO	B-INVESTOR_NAME
invested	O
Rs	O
160	O
crore	O
(	O
19.2	O
million	O
)	O
out	O
of	O
the	O
total	O
amount	O
.	O
The	O
Mumbai	O
-	O
based	O
fintech	O
startup	O
will	O
utilize	O
the	O
funds	O
scale	O
geographical	O
expansion	O
and	O
consolidation	O
along	O
with	O
development	O
in	O
its	O
digitally	O
enabled	O
products	O
,	O
according	O
to	O
a	O
statement	O
.	O
NeoGrowth	B-STARTUP
-	O
with	O
an	O
AUM	O
(	O
assets	O
under	O
management	O
)	O
of	O
Rs	O
1,600	O
crore	O
-	O
claims	O
to	O
have	O
connected	O
with	O
over	O
1,50,000	O
MSMEs	O
since	O
its	O
inception	O
and	O
disbursed	O
around	O
$	O
1	O
billion	O
in	O
loans	O
.	O
The	O
company	O
has	O
been	O
profitable	O
for	O
the	O
last	O
four	O
consecutive	O
quarters	O
.	O
Speaking	O
on	O
the	O
fundraise	O
,	O
Arun	O
Nayyar	O
,	O
managing	O
director	O
&	O
chief	O
executive	O
officer	O
,	O
NeoGrowth	B-STARTUP
,	O
said	O
,	O
“	O
We	O
believe	O
that	O
this	O
fresh	O
funding	O
from	O
FMO	O
will	O
enable	O
us	O
to	O
accelerate	O
our	O
growth	O
by	O
using	O
our	O
business	O
model	O
.	O
”	O
The	O
decade	O
-	O
old	O
startup	O
offers	O
loans	O
to	O
small	O
businesses	O
,	O
based	O
on	O
underwriting	O
of	O
their	O
digital	O
transactions	O
and	O
cash	O
flow	O
to	O
assess	O
the	O
health	O
of	O
the	O
business	O
.	O
Its	O
lending	O
activities	O
also	O
focus	O
on	O
the	O
financial	O
inclusion	O
of	O
first	O
-	O
time	O
entrepreneurs	O
,	O
women	O
business	O
owners	O
,	O
and	O
underserved	O
small	O
businesses	O
.	O
It	O
offers	O
loans	O
to	O
MSMEs	O
across	O
a	O
multitude	O
of	O
segments	O
and	O
has	O
its	O
presence	O
at	O
around	O
25	O
locations	O
in	O
India	O
.	O
NeoGrowth	B-STARTUP
is	O
also	O
backed	O
by	O
investors	O
,	O
namely	O
Omidyar	O
Network	O
,	O
Lightrock	O
,	O
Khosla	O
Impact	O
,	O
Accion	O
Frontier	O
Inclusion	O
Fund	O
–	O
Quona	O
Capital	O
,	O
IIFL	O
Seed	O
Ventures	O
Fund	O
,	O
WestBridge	O
and	O
Leapfrog	O
Investments	O
.	O
FMO	B-STARTUP
is	O
the	O
Dutch	O
entrepreneurial	O
development	O
bank	O
that	O
focuses	O
on	O
sectors	O
like	O
agribusiness	O
,	O
food	O
&	O
water	O
,	O
energy	O
,	O
and	O
financial	O
institutions	O
.	O
Their	O
total	O
committed	O
portfolio	O
of	O
12	O
billion	O
euros	O
and	O
have	O
their	O
presence	O
in	O
over	O
85	O
countries	O
.	O
NeoGrowth	B-STARTUP
has	O
been	O
a	O
debt	O
client	O
of	O
FMO	B-INVESTOR_NAME
’s	O
since	O
2017	O
said	O
Peter	O
Maila	O
,	O
FMO	B-INVESTOR_NAME
's	O
co	O
-	O
chief	O
investment	O
officer	O
.	O
In	O
November	O
2022	O
,	O
NeoGrowth	O
secured	O
$	O
20	O
million	O
(	O
around	O
Rs	O
160	O
crore	O
)	O
from	O
the	O
United	O
States	O
International	O
Development	O
Finance	O
Corporation	O
(	O
DFC	O
)	O
via	O
the	O
external	O
commercial	O
borrowing	O
(	O
ECB	O
